VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
4798;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41363.68;41363.68;OK;0
4799;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41363.68;41363.68;OK;0
4832;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;55251.86;55251.86;OK;0
4844;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38846.72;38846.72;OK;0
4865;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;66446.98;66446.98;OK;0
4887;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;92710.35;92710.35;OK;0
4888;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;56237.5;56237.5;OK;0
4893;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33220;33220;OK;0
4894;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45081.8;45081.8;OK;0
4895;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45081.8;45081.8;OK;0
4896;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45081.8;45081.8;OK;0
4897;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45081.8;45081.8;OK;0
4898;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;54738.11;54738.11;OK;0
4903;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;54986.68;54986.68;OK;0
4907;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;38964.87;38964.87;OK;0
4908;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;55562.65;55562.65;OK;0
4916;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;0;0;OK;0
4925;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39015.2;39015.2;OK;0
4937;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35983;35983;OK;0
4938;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42120.88;42120.88;OK;0
4939;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28673.34;28673.34;OK;0
4940;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28673.34;28673.34;OK;0
4953;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44987.7;44987.7;OK;0
4956;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;42121.28;42121.28;OK;0
4961;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42963.7;43263.7;ERROR;-300
4964;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;42121.28;42121.28;OK;0
4984;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;63189.35;63189.35;OK;0
4985;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29771.14;29771.14;OK;0
4986;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29771.14;29771.14;OK;0
4992;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;58208.55;58208.55;OK;0
4993;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44122.75;44122.75;OK;0
4994;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42113.3;42113.3;OK;0
5013;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33952.95;33952.95;OK;0
5014;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42500;42500;OK;0
5015;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42500;42500;OK;0
5016;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37423.3;37423.3;OK;0
5017;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42963.7;42963.7;OK;0
5018;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;43806.12;43806.12;OK;0
5019;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44987.9;44987.9;OK;0
5020;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;35075.68;35075.68;OK;0
5021;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;31322.5;31322.5;OK;0
5025;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43189.7;43189.7;OK;0
5026;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43189.7;43189.7;OK;0
5027;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43189.7;43189.7;OK;0
5028;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43189.7;43189.7;OK;0
5029;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43189.7;43189.7;OK;0
5030;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43189.7;43189.7;OK;0
5031;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43209.7;43209.7;OK;0
5032;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41582.54;41582.54;OK;0
5033;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41582.54;41582.54;OK;0
5037;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42500;42500;OK;0
5038;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42500;42500;OK;0
5039;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;68058.44;68058.44;OK;0
5040;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44833;44833;OK;0
5043;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;40950;40950;OK;0
5044;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;40950;40950;OK;0
5045;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45050;45050;OK;0
5050;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41950;41950;OK;0
5051;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43055;43055;OK;0
5052;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44200;44200;OK;0
5053;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;64593.56;64593.56;OK;0
5054;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;36704.5;36704.5;OK;0
5058;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42121.28;42121.28;OK;0
5070;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43155;43155;OK;0
5076;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;99890.4;99890.4;OK;0
5098;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45074.41;45074.41;OK;0
5099;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;104432.04;104432.04;OK;0
5100;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;109657.73;109657.73;OK;0
5101;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;70666.71;70666.71;OK;0
5102;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;58358.29;58358.29;OK;0
