"VENTA";"PROYECTO";"MONEDA";"ESTADO ACTUAL";"ESTADO CALCULADO";"SALDO COMERCIAL";"SALDO CONTABLE";"DIF. SALDOS"
"9352";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8641.5";"8641.5";"OK";""
"9353";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8638";"8638";"OK";""
"9354";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8638";"8638";"OK";""
"9355";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11513.91";"11513.91";"OK";""
"9356";"OKINAWA";"USD";"Retenido";"Pendiente";"4908.8";"4908.8";"OK";""
"9357";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8788";"8788";"OK";""
"9358";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8788";"8788";"OK";""
"9359";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11513.91";"11513.91";"OK";""
"9360";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"14832.85";"14832.85";"OK";""
"9361";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9362";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"14962.32";"14962.32";"OK";""
"9363";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8437.72";"8437.72";"OK";""
"9364";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9365";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"14728.3";"14728.3";"OK";""
"9366";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"10631.86";"10631.86";"OK";""
"9367";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8939.8";"8939.8";"OK";""
"9368";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8788";"8788";"OK";""
"9369";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8027.2";"8027.2";"OK";""
"9370";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9287.56";"9287.56";"OK";""
"9371";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9287.56";"9287.56";"OK";""
"9372";"OKINAWA";"USD";"Retenido";"Pendiente";"6220";"6220";"OK";""
"9373";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7377.2";"6877.2";"ERROR";"1"
"9374";"CIUDAD DE DIOS BISITO";"USD";"Fusionado";"Fusionado";"0";"0";"OK";""
"9375";"OKINAWA";"USD";"Retenido";"Pendiente";"5463.35";"5463.35";"OK";""
