"241";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"242";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"243";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2516.66";"2516.66";""
"244";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2324.51";"2324.51";""
"245";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"1169.01";"1169.01";""
"246";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"247";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2376.42";"2376.42";""
"248";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1323.22";"1323.22";""
"249";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1192.37";"1192.37";""
"250";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2376.42";"2376.42";""
"251";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"252";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1054.43";"1054.43";""
"253";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1393.55";"1393.55";""
"254";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3573.22";"3573.22";""
"255";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"1503.76";"1503.76";""
"256";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1393.36";"1393.36";""
"257";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2324.51";"2324.51";""
"258";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"259";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2907.15";"2907.15";""
"260";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2097.11";"2097.11";""
"261";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1683.14";"1683.14";""
"262";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1357.57";"1357.57";""
"263";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1504.41";"1504.41";""
"264";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1056.36";"1056.36";""
"265";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3021.14";"3021.14";""
"266";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1056.36";"1056.36";""
"267";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1169.01";"1169.01";""
"268";"CIUDAD DE DIOS LUJAN";"USD";"Cambiado";"Pendiente";"2377.32";"2377.32";""
"269";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1282.2";"1282.2";""
"270";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"271";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"272";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1394.01";"1394.01";""
"273";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1941.34";"1941.34";""
"274";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"275";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"276";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"1448.04";"1448.04";""
"277";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2711.2";"2711.2";""
"278";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1377.29";"1377.29";""
"279";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1598.89";"1598.89";""
"280";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"281";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"282";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"283";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
