VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;RESULTADO;DIF. SALDOS
322;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
323;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
324;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
325;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
326;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
327;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
328;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
329;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
330;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
331;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
332;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
333;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
334;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2375.76;2375.76;OK;0
335;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
336;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
337;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
338;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
339;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
340;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
341;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
342;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
343;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
344;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
345;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
346;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
347;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
348;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
349;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
350;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
351;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
352;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;418.9;418.9;OK;0
353;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
354;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
355;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
356;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
357;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
358;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
359;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;1979.87;1979.87;OK;0
360;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1116.1;1116.1;OK;0
361;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
362;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
363;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
364;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;77.72;77.72;OK;0
365;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
366;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
367;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
368;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
369;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
370;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
371;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
372;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
373;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;648.54;648.54;OK;0
374;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
375;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
376;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
377;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
378;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
379;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
380;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
381;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
382;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
383;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
384;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
385;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
386;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
387;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
388;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
389;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;157.67;157.67;OK;0
390;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
391;CIUDAD DE DIOS LUJAN;USD;Pagado;Cambiado;0;0;OK;0
392;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
393;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
394;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
395;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
396;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
397;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
398;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
399;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
400;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
401;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
402;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
403;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
404;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
405;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;378.87;378.87;OK;0
406;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
407;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
408;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
409;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;489.12;489.12;OK;0
410;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;411.51;411.51;OK;0
411;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
412;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
413;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
414;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
415;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
416;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
417;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
418;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
419;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
420;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
421;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
422;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
423;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
424;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
425;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
426;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;633.96;633.96;OK;0
427;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
428;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
429;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
430;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
431;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
432;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;687.52;687.52;OK;0
433;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
434;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
435;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
436;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
437;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;678.36;678.36;OK;0
438;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
439;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
440;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
441;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
442;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
443;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
444;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
445;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
446;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
447;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
448;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
449;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
450;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
451;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
452;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;362.38;362.38;OK;0
453;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
454;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3960.29;3960.29;OK;0
455;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
456;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
457;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
458;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
459;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
460;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
461;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1098.84;1098.84;OK;0
462;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
463;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4389.58;4389.58;OK;0
464;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
465;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
466;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3423.41;3423.41;OK;0
467;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
468;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
469;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
470;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
471;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
472;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
473;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
474;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;84.8;84.8;OK;0
475;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1482.32;1482.32;OK;0
476;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
477;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
478;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
479;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
480;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;309.69;309.69;OK;0
481;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
482;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
483;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
484;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;305.69;305.69;OK;0
485;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
486;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
487;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
488;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
489;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
490;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
491;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
492;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
493;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
494;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
495;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;730.97;730.97;OK;0
496;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
497;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
498;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
499;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1056.67;1056.67;OK;0
500;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
501;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
502;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
503;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
504;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;0;0;OK;0
505;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;68.67;68.67;OK;0
506;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
507;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
508;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
509;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
510;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
511;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
512;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;973.61;973.61;OK;0
513;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
514;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
515;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;289.76;289.76;OK;0
516;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;290.31;290.31;OK;0
517;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
518;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
519;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
520;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;650.62;650.62;OK;0
521;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
522;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
523;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
524;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
525;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
526;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
527;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
528;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
529;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
530;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;211.7;211.7;OK;0
531;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
532;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
533;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
534;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
535;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
536;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
537;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
538;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
539;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
540;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
541;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
542;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
543;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
544;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
545;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
546;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
547;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;213.17;213.17;OK;0
548;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
549;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
550;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;127.23;127.23;OK;0
551;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
552;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
553;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
554;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
555;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
556;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
557;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
558;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
559;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
560;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
561;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
562;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
563;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
564;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
565;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
566;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
567;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
568;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
569;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
570;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
571;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
572;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
573;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
574;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
575;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1113.04;1113.04;OK;0
576;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1097.25;1097.25;OK;0
577;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
578;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
579;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
580;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
581;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
582;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
583;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
584;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
585;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
586;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
587;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
588;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
589;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
590;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
591;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
592;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
593;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
594;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
595;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
596;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
597;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
598;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
599;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
600;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
601;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
602;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
603;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
604;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
605;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
606;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
607;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
608;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;1361.33;1361.33;OK;0
609;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2123.12;2123.12;OK;0
610;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;259.94;259.94;OK;0
611;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2131.49;2131.49;OK;0
612;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
613;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;173.77;173.77;OK;0
614;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
615;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;106.8;106.8;OK;0
616;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
617;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
618;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
619;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
620;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
621;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
622;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;31.53;31.53;OK;0
623;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
624;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
625;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
626;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
627;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
628;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
629;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
630;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;124.71;124.71;OK;0
631;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
632;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
633;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
634;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;160.97;160.97;OK;0
635;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;301.63;301.63;OK;0
636;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;1116.5;1116.5;OK;0
637;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
638;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
639;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
